,participant,filepath,accuracy,frequency,configuration,frequency_start,frequency_end
2845,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,6.5,1Hz width 11 channels,6,7
2846,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.625,6.5,1Hz width 11 channels,6,7
2847,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.625,6.5,1Hz width 11 channels,6,7
2848,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.25,6.5,1Hz width 11 channels,6,7
2849,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.875,6.5,1Hz width 11 channels,6,7
2850,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.875,7.5,1Hz width 11 channels,7,8
2851,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.625,7.5,1Hz width 11 channels,7,8
2852,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.75,7.5,1Hz width 11 channels,7,8
2853,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,7.5,1Hz width 11 channels,7,8
2854,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.875,7.5,1Hz width 11 channels,7,8
2855,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.875,7.5,1Hz width 11 channels,7,8
2856,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.75,7.5,1Hz width 11 channels,7,8
2857,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.75,7.5,1Hz width 11 channels,7,8
2858,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,1.0,7.5,1Hz width 11 channels,7,8
2859,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,1.0,7.5,1Hz width 11 channels,7,8
2860,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,1.0,8.5,1Hz width 11 channels,8,9
2861,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,1.0,8.5,1Hz width 11 channels,8,9
2862,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,1.0,8.5,1Hz width 11 channels,8,9
2863,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,1.0,8.5,1Hz width 11 channels,8,9
2864,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.875,8.5,1Hz width 11 channels,8,9
2865,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,1.0,8.5,1Hz width 11 channels,8,9
2866,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.75,8.5,1Hz width 11 channels,8,9
2867,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,1.0,8.5,1Hz width 11 channels,8,9
2868,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,1.0,8.5,1Hz width 11 channels,8,9
2869,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.875,8.5,1Hz width 11 channels,8,9
2870,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,1.0,9.5,1Hz width 11 channels,9,10
2871,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,1.0,9.5,1Hz width 11 channels,9,10
2872,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,1.0,9.5,1Hz width 11 channels,9,10
2873,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,1.0,9.5,1Hz width 11 channels,9,10
2874,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,1.0,9.5,1Hz width 11 channels,9,10
2875,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,1.0,9.5,1Hz width 11 channels,9,10
2876,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.875,9.5,1Hz width 11 channels,9,10
2877,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,1.0,9.5,1Hz width 11 channels,9,10
2878,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,1.0,9.5,1Hz width 11 channels,9,10
2879,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,1.0,9.5,1Hz width 11 channels,9,10
2880,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,1.0,10.5,1Hz width 11 channels,10,11
2881,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,1.0,10.5,1Hz width 11 channels,10,11
2882,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.875,10.5,1Hz width 11 channels,10,11
2883,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,1.0,10.5,1Hz width 11 channels,10,11
2884,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,1.0,10.5,1Hz width 11 channels,10,11
2885,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.875,10.5,1Hz width 11 channels,10,11
2886,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.875,10.5,1Hz width 11 channels,10,11
2887,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,1.0,10.5,1Hz width 11 channels,10,11
2888,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,1.0,10.5,1Hz width 11 channels,10,11
2889,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.875,10.5,1Hz width 11 channels,10,11
2890,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.875,11.5,1Hz width 11 channels,11,12
2891,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.875,11.5,1Hz width 11 channels,11,12
2892,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,1.0,11.5,1Hz width 11 channels,11,12
2893,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,1.0,11.5,1Hz width 11 channels,11,12
2894,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,1.0,11.5,1Hz width 11 channels,11,12
2895,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.875,11.5,1Hz width 11 channels,11,12
2896,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.75,11.5,1Hz width 11 channels,11,12
2897,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,1.0,11.5,1Hz width 11 channels,11,12
2898,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.875,11.5,1Hz width 11 channels,11,12
2899,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.875,11.5,1Hz width 11 channels,11,12
2900,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.75,12.5,1Hz width 11 channels,12,13
2901,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.875,12.5,1Hz width 11 channels,12,13
2902,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.875,12.5,1Hz width 11 channels,12,13
2903,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.625,12.5,1Hz width 11 channels,12,13
2904,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,12.5,1Hz width 11 channels,12,13
2905,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,12.5,1Hz width 11 channels,12,13
2906,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.625,12.5,1Hz width 11 channels,12,13
2907,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.375,12.5,1Hz width 11 channels,12,13
2908,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.875,12.5,1Hz width 11 channels,12,13
2909,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.625,12.5,1Hz width 11 channels,12,13
2910,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.375,13.5,1Hz width 11 channels,13,14
2911,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.625,13.5,1Hz width 11 channels,13,14
2912,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,13.5,1Hz width 11 channels,13,14
2913,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.375,13.5,1Hz width 11 channels,13,14
2914,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.25,13.5,1Hz width 11 channels,13,14
2915,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,13.5,1Hz width 11 channels,13,14
2916,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.375,13.5,1Hz width 11 channels,13,14
2917,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.375,13.5,1Hz width 11 channels,13,14
2918,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.375,13.5,1Hz width 11 channels,13,14
2919,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.375,13.5,1Hz width 11 channels,13,14
2920,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.375,14.5,1Hz width 11 channels,14,15
2921,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,14.5,1Hz width 11 channels,14,15
2922,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.75,14.5,1Hz width 11 channels,14,15
2923,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.375,14.5,1Hz width 11 channels,14,15
2924,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.25,14.5,1Hz width 11 channels,14,15
2925,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,14.5,1Hz width 11 channels,14,15
2926,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.125,14.5,1Hz width 11 channels,14,15
2927,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,14.5,1Hz width 11 channels,14,15
2928,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.25,14.5,1Hz width 11 channels,14,15
2929,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.375,14.5,1Hz width 11 channels,14,15
2930,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.375,15.5,1Hz width 11 channels,15,16
2931,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.375,15.5,1Hz width 11 channels,15,16
2932,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.25,15.5,1Hz width 11 channels,15,16
2933,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,15.5,1Hz width 11 channels,15,16
2934,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.375,15.5,1Hz width 11 channels,15,16
2935,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,15.5,1Hz width 11 channels,15,16
2936,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.375,15.5,1Hz width 11 channels,15,16
2937,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,15.5,1Hz width 11 channels,15,16
2938,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.375,15.5,1Hz width 11 channels,15,16
2939,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,15.5,1Hz width 11 channels,15,16
2940,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.75,16.5,1Hz width 11 channels,16,17
2941,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,16.5,1Hz width 11 channels,16,17
2942,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.875,16.5,1Hz width 11 channels,16,17
2943,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.375,16.5,1Hz width 11 channels,16,17
2944,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,16.5,1Hz width 11 channels,16,17
2945,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.625,16.5,1Hz width 11 channels,16,17
2946,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.625,16.5,1Hz width 11 channels,16,17
2947,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.125,16.5,1Hz width 11 channels,16,17
2948,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.375,16.5,1Hz width 11 channels,16,17
2949,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,16.5,1Hz width 11 channels,16,17
2950,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.375,17.5,1Hz width 11 channels,17,18
2951,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.75,17.5,1Hz width 11 channels,17,18
2952,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,17.5,1Hz width 11 channels,17,18
2953,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.625,17.5,1Hz width 11 channels,17,18
2954,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.25,17.5,1Hz width 11 channels,17,18
2955,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,17.5,1Hz width 11 channels,17,18
2956,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.75,17.5,1Hz width 11 channels,17,18
2957,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,17.5,1Hz width 11 channels,17,18
2958,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.125,17.5,1Hz width 11 channels,17,18
2959,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,17.5,1Hz width 11 channels,17,18
2960,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.875,18.5,1Hz width 11 channels,18,19
2961,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.625,18.5,1Hz width 11 channels,18,19
2962,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.25,18.5,1Hz width 11 channels,18,19
2963,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.75,18.5,1Hz width 11 channels,18,19
2964,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.875,18.5,1Hz width 11 channels,18,19
2965,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.625,18.5,1Hz width 11 channels,18,19
2966,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,1.0,18.5,1Hz width 11 channels,18,19
2967,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.875,18.5,1Hz width 11 channels,18,19
2968,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.75,18.5,1Hz width 11 channels,18,19
2969,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.75,18.5,1Hz width 11 channels,18,19
2970,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.75,19.5,1Hz width 11 channels,19,20
2971,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.875,19.5,1Hz width 11 channels,19,20
2972,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.75,19.5,1Hz width 11 channels,19,20
2973,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.75,19.5,1Hz width 11 channels,19,20
2974,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.75,19.5,1Hz width 11 channels,19,20
2975,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.875,19.5,1Hz width 11 channels,19,20
2976,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.75,19.5,1Hz width 11 channels,19,20
2977,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.375,19.5,1Hz width 11 channels,19,20
2978,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,1.0,19.5,1Hz width 11 channels,19,20
2979,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.625,19.5,1Hz width 11 channels,19,20
2980,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,20.5,1Hz width 11 channels,20,21
2981,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.375,20.5,1Hz width 11 channels,20,21
2982,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,20.5,1Hz width 11 channels,20,21
2983,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.375,20.5,1Hz width 11 channels,20,21
2984,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.375,20.5,1Hz width 11 channels,20,21
2985,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.625,20.5,1Hz width 11 channels,20,21
2986,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.375,20.5,1Hz width 11 channels,20,21
2987,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.75,20.5,1Hz width 11 channels,20,21
2988,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.375,20.5,1Hz width 11 channels,20,21
2989,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.25,20.5,1Hz width 11 channels,20,21
2990,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,21.5,1Hz width 11 channels,21,22
2991,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.375,21.5,1Hz width 11 channels,21,22
2992,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.375,21.5,1Hz width 11 channels,21,22
2993,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.625,21.5,1Hz width 11 channels,21,22
2994,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.375,21.5,1Hz width 11 channels,21,22
2995,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,21.5,1Hz width 11 channels,21,22
2996,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,21.5,1Hz width 11 channels,21,22
2997,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.125,21.5,1Hz width 11 channels,21,22
2998,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.125,21.5,1Hz width 11 channels,21,22
2999,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,21.5,1Hz width 11 channels,21,22
3000,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.875,22.5,1Hz width 11 channels,22,23
3001,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,22.5,1Hz width 11 channels,22,23
3002,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,22.5,1Hz width 11 channels,22,23
3003,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.375,22.5,1Hz width 11 channels,22,23
3004,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,22.5,1Hz width 11 channels,22,23
3005,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.625,22.5,1Hz width 11 channels,22,23
3006,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.125,22.5,1Hz width 11 channels,22,23
3007,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.25,22.5,1Hz width 11 channels,22,23
3008,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.25,22.5,1Hz width 11 channels,22,23
3009,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.375,22.5,1Hz width 11 channels,22,23
3010,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,23.5,1Hz width 11 channels,23,24
3011,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.75,23.5,1Hz width 11 channels,23,24
3012,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.625,23.5,1Hz width 11 channels,23,24
3013,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.625,23.5,1Hz width 11 channels,23,24
3014,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.625,23.5,1Hz width 11 channels,23,24
3015,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.625,23.5,1Hz width 11 channels,23,24
3016,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.375,23.5,1Hz width 11 channels,23,24
3017,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,23.5,1Hz width 11 channels,23,24
3018,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.75,23.5,1Hz width 11 channels,23,24
3019,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.625,23.5,1Hz width 11 channels,23,24
3020,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.75,24.5,1Hz width 11 channels,24,25
3021,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,24.5,1Hz width 11 channels,24,25
3022,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,24.5,1Hz width 11 channels,24,25
3023,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.625,24.5,1Hz width 11 channels,24,25
3024,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.625,24.5,1Hz width 11 channels,24,25
3025,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.75,24.5,1Hz width 11 channels,24,25
3026,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,24.5,1Hz width 11 channels,24,25
3027,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.25,24.5,1Hz width 11 channels,24,25
3028,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.75,24.5,1Hz width 11 channels,24,25
3029,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.75,24.5,1Hz width 11 channels,24,25
3030,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,1.0,25.5,1Hz width 11 channels,25,26
3031,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,25.5,1Hz width 11 channels,25,26
3032,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.625,25.5,1Hz width 11 channels,25,26
3033,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,25.5,1Hz width 11 channels,25,26
3034,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,25.5,1Hz width 11 channels,25,26
3035,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.75,25.5,1Hz width 11 channels,25,26
3036,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.75,25.5,1Hz width 11 channels,25,26
3037,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,25.5,1Hz width 11 channels,25,26
3038,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.625,25.5,1Hz width 11 channels,25,26
3039,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.75,25.5,1Hz width 11 channels,25,26
3040,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,26.5,1Hz width 11 channels,26,27
3041,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.625,26.5,1Hz width 11 channels,26,27
3042,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.625,26.5,1Hz width 11 channels,26,27
3043,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.625,26.5,1Hz width 11 channels,26,27
3044,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.75,26.5,1Hz width 11 channels,26,27
3045,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,26.5,1Hz width 11 channels,26,27
3046,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.625,26.5,1Hz width 11 channels,26,27
3047,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.125,26.5,1Hz width 11 channels,26,27
3048,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.375,26.5,1Hz width 11 channels,26,27
3049,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.625,26.5,1Hz width 11 channels,26,27
3050,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.625,27.5,1Hz width 11 channels,27,28
3051,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.25,27.5,1Hz width 11 channels,27,28
3052,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.375,27.5,1Hz width 11 channels,27,28
3053,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,27.5,1Hz width 11 channels,27,28
3054,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,27.5,1Hz width 11 channels,27,28
3055,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,27.5,1Hz width 11 channels,27,28
3056,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,27.5,1Hz width 11 channels,27,28
3057,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.375,27.5,1Hz width 11 channels,27,28
3058,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.25,27.5,1Hz width 11 channels,27,28
3059,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.375,27.5,1Hz width 11 channels,27,28
3060,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,28.5,1Hz width 11 channels,28,29
3061,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.75,28.5,1Hz width 11 channels,28,29
3062,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,28.5,1Hz width 11 channels,28,29
3063,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.375,28.5,1Hz width 11 channels,28,29
3064,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.125,28.5,1Hz width 11 channels,28,29
3065,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.25,28.5,1Hz width 11 channels,28,29
3066,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.25,28.5,1Hz width 11 channels,28,29
3067,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.375,28.5,1Hz width 11 channels,28,29
3068,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.25,28.5,1Hz width 11 channels,28,29
3069,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.125,28.5,1Hz width 11 channels,28,29
3070,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.625,29.5,1Hz width 11 channels,29,30
3071,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.5,29.5,1Hz width 11 channels,29,30
3072,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.25,29.5,1Hz width 11 channels,29,30
3073,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.375,29.5,1Hz width 11 channels,29,30
3074,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.25,29.5,1Hz width 11 channels,29,30
3075,data_s,data_s\2023-02-23T11-16-16 audio otwarte.edf,0.375,29.5,1Hz width 11 channels,29,30
