,accuracy,frequency,configuration,frequency_start,frequency_end,subject,classifier
65,0.5584415584415584,10.5,1Hz width 11 channels,10,11,33,parafac
66,0.5324675324675324,10.5,1Hz width 11 channels,10,11,33,parafac
67,0.4675324675324675,10.5,1Hz width 11 channels,10,11,33,parafac
68,0.5974025974025974,10.5,1Hz width 11 channels,10,11,33,parafac
69,0.4285714285714285,10.5,1Hz width 11 channels,10,11,33,parafac
70,0.4675324675324675,11.5,1Hz width 11 channels,11,12,33,parafac
71,0.4155844155844156,11.5,1Hz width 11 channels,11,12,33,parafac
72,0.4415584415584415,11.5,1Hz width 11 channels,11,12,33,parafac
73,0.4155844155844156,11.5,1Hz width 11 channels,11,12,33,parafac
74,0.4025974025974026,11.5,1Hz width 11 channels,11,12,33,parafac
75,0.4415584415584415,11.5,1Hz width 11 channels,11,12,33,parafac
76,0.4805194805194805,11.5,1Hz width 11 channels,11,12,33,parafac
77,0.4935064935064935,11.5,1Hz width 11 channels,11,12,33,parafac
78,0.5064935064935064,11.5,1Hz width 11 channels,11,12,33,parafac
79,0.4805194805194805,11.5,1Hz width 11 channels,11,12,33,parafac
80,0.5844155844155844,12.5,1Hz width 11 channels,12,13,33,parafac
81,0.4675324675324675,12.5,1Hz width 11 channels,12,13,33,parafac
82,0.4805194805194805,12.5,1Hz width 11 channels,12,13,33,parafac
83,0.5194805194805194,12.5,1Hz width 11 channels,12,13,33,parafac
84,0.5194805194805194,12.5,1Hz width 11 channels,12,13,33,parafac
85,0.5584415584415584,12.5,1Hz width 11 channels,12,13,33,parafac
86,0.5584415584415584,12.5,1Hz width 11 channels,12,13,33,parafac
87,0.5194805194805194,12.5,1Hz width 11 channels,12,13,33,parafac
88,0.5844155844155844,12.5,1Hz width 11 channels,12,13,33,parafac
89,0.5324675324675324,12.5,1Hz width 11 channels,12,13,33,parafac
90,0.4805194805194805,13.5,1Hz width 11 channels,13,14,33,parafac
91,0.4935064935064935,13.5,1Hz width 11 channels,13,14,33,parafac
92,0.5584415584415584,13.5,1Hz width 11 channels,13,14,33,parafac
93,0.3766233766233766,13.5,1Hz width 11 channels,13,14,33,parafac
94,0.4285714285714285,13.5,1Hz width 11 channels,13,14,33,parafac
95,0.4675324675324675,13.5,1Hz width 11 channels,13,14,33,parafac
96,0.5714285714285714,13.5,1Hz width 11 channels,13,14,33,parafac
97,0.4415584415584415,13.5,1Hz width 11 channels,13,14,33,parafac
98,0.5324675324675324,13.5,1Hz width 11 channels,13,14,33,parafac
99,0.4285714285714285,13.5,1Hz width 11 channels,13,14,33,parafac
100,0.5194805194805194,14.5,1Hz width 11 channels,14,15,33,parafac
101,0.5974025974025974,14.5,1Hz width 11 channels,14,15,33,parafac
102,0.5324675324675324,14.5,1Hz width 11 channels,14,15,33,parafac
103,0.4285714285714285,14.5,1Hz width 11 channels,14,15,33,parafac
104,0.5064935064935064,14.5,1Hz width 11 channels,14,15,33,parafac
105,0.4285714285714285,14.5,1Hz width 11 channels,14,15,33,parafac
106,0.5194805194805194,14.5,1Hz width 11 channels,14,15,33,parafac
107,0.4285714285714285,14.5,1Hz width 11 channels,14,15,33,parafac
108,0.5714285714285714,14.5,1Hz width 11 channels,14,15,33,parafac
109,0.5064935064935064,14.5,1Hz width 11 channels,14,15,33,parafac
110,0.5844155844155844,15.5,1Hz width 11 channels,15,16,33,parafac
111,0.5064935064935064,15.5,1Hz width 11 channels,15,16,33,parafac
112,0.5064935064935064,15.5,1Hz width 11 channels,15,16,33,parafac
113,0.5194805194805194,15.5,1Hz width 11 channels,15,16,33,parafac
114,0.5194805194805194,15.5,1Hz width 11 channels,15,16,33,parafac
115,0.5974025974025974,15.5,1Hz width 11 channels,15,16,33,parafac
116,0.4545454545454545,15.5,1Hz width 11 channels,15,16,33,parafac
117,0.5844155844155844,15.5,1Hz width 11 channels,15,16,33,parafac
118,0.4805194805194805,15.5,1Hz width 11 channels,15,16,33,parafac
119,0.4155844155844156,15.5,1Hz width 11 channels,15,16,33,parafac
120,0.4935064935064935,5.5,3Hz width 11 channels,4,7,33,parafac
121,0.4545454545454545,5.5,3Hz width 11 channels,4,7,33,parafac
122,0.4675324675324675,5.5,3Hz width 11 channels,4,7,33,parafac
123,0.5454545454545454,5.5,3Hz width 11 channels,4,7,33,parafac
124,0.4155844155844156,5.5,3Hz width 11 channels,4,7,33,parafac
125,0.4545454545454545,5.5,3Hz width 11 channels,4,7,33,parafac
126,0.3636363636363636,5.5,3Hz width 11 channels,4,7,33,parafac
127,0.3636363636363636,5.5,3Hz width 11 channels,4,7,33,parafac
128,0.4545454545454545,5.5,3Hz width 11 channels,4,7,33,parafac
129,0.3636363636363636,5.5,3Hz width 11 channels,4,7,33,parafac
130,0.4025974025974026,7.5,3Hz width 11 channels,6,9,33,parafac
131,0.4675324675324675,7.5,3Hz width 11 channels,6,9,33,parafac
132,0.4805194805194805,7.5,3Hz width 11 channels,6,9,33,parafac
133,0.4935064935064935,7.5,3Hz width 11 channels,6,9,33,parafac
134,0.5194805194805194,7.5,3Hz width 11 channels,6,9,33,parafac
135,0.5844155844155844,7.5,3Hz width 11 channels,6,9,33,parafac
136,0.4545454545454545,7.5,3Hz width 11 channels,6,9,33,parafac
137,0.5324675324675324,7.5,3Hz width 11 channels,6,9,33,parafac
138,0.5194805194805194,7.5,3Hz width 11 channels,6,9,33,parafac
139,0.5584415584415584,7.5,3Hz width 11 channels,6,9,33,parafac
140,0.5194805194805194,9.5,3Hz width 11 channels,8,11,33,parafac
141,0.5064935064935064,9.5,3Hz width 11 channels,8,11,33,parafac
142,0.4415584415584415,9.5,3Hz width 11 channels,8,11,33,parafac
143,0.4415584415584415,9.5,3Hz width 11 channels,8,11,33,parafac
144,0.5844155844155844,9.5,3Hz width 11 channels,8,11,33,parafac
145,0.4675324675324675,9.5,3Hz width 11 channels,8,11,33,parafac
146,0.5974025974025974,9.5,3Hz width 11 channels,8,11,33,parafac
147,0.4415584415584415,9.5,3Hz width 11 channels,8,11,33,parafac
148,0.4935064935064935,9.5,3Hz width 11 channels,8,11,33,parafac
149,0.5194805194805194,9.5,3Hz width 11 channels,8,11,33,parafac
150,0.5324675324675324,11.5,3Hz width 11 channels,10,13,33,parafac
151,0.5324675324675324,11.5,3Hz width 11 channels,10,13,33,parafac
152,0.4935064935064935,11.5,3Hz width 11 channels,10,13,33,parafac
153,0.5324675324675324,11.5,3Hz width 11 channels,10,13,33,parafac
154,0.5714285714285714,11.5,3Hz width 11 channels,10,13,33,parafac
155,0.4935064935064935,11.5,3Hz width 11 channels,10,13,33,parafac
156,0.5194805194805194,11.5,3Hz width 11 channels,10,13,33,parafac
157,0.3896103896103896,11.5,3Hz width 11 channels,10,13,33,parafac
158,0.4805194805194805,11.5,3Hz width 11 channels,10,13,33,parafac
159,0.5324675324675324,11.5,3Hz width 11 channels,10,13,33,parafac
160,0.6363636363636364,13.5,3Hz width 11 channels,12,15,33,parafac
161,0.4805194805194805,13.5,3Hz width 11 channels,12,15,33,parafac
162,0.5324675324675324,13.5,3Hz width 11 channels,12,15,33,parafac
163,0.4415584415584415,13.5,3Hz width 11 channels,12,15,33,parafac
164,0.5194805194805194,13.5,3Hz width 11 channels,12,15,33,parafac
165,0.5064935064935064,13.5,3Hz width 11 channels,12,15,33,parafac
166,0.5324675324675324,13.5,3Hz width 11 channels,12,15,33,parafac
167,0.5194805194805194,13.5,3Hz width 11 channels,12,15,33,parafac
168,0.5324675324675324,13.5,3Hz width 11 channels,12,15,33,parafac
169,0.5584415584415584,13.5,3Hz width 11 channels,12,15,33,parafac
170,0.5844155844155844,15.5,3Hz width 11 channels,14,17,33,parafac
171,0.5974025974025974,15.5,3Hz width 11 channels,14,17,33,parafac
172,0.4935064935064935,15.5,3Hz width 11 channels,14,17,33,parafac
173,0.5454545454545454,15.5,3Hz width 11 channels,14,17,33,parafac
174,0.5064935064935064,15.5,3Hz width 11 channels,14,17,33,parafac
175,0.4935064935064935,15.5,3Hz width 11 channels,14,17,33,parafac
176,0.5454545454545454,15.5,3Hz width 11 channels,14,17,33,parafac
177,0.4285714285714285,15.5,3Hz width 11 channels,14,17,33,parafac
178,0.5324675324675324,15.5,3Hz width 11 channels,14,17,33,parafac
179,0.4805194805194805,15.5,3Hz width 11 channels,14,17,33,parafac
180,0.4545454545454545,7.0,6Hz width 11 channels,4,10,33,parafac
181,0.5064935064935064,7.0,6Hz width 11 channels,4,10,33,parafac
182,0.4935064935064935,7.0,6Hz width 11 channels,4,10,33,parafac
183,0.5324675324675324,7.0,6Hz width 11 channels,4,10,33,parafac
184,0.4285714285714285,7.0,6Hz width 11 channels,4,10,33,parafac
185,0.5714285714285714,7.0,6Hz width 11 channels,4,10,33,parafac
186,0.5454545454545454,7.0,6Hz width 11 channels,4,10,33,parafac
187,0.5194805194805194,7.0,6Hz width 11 channels,4,10,33,parafac
188,0.5324675324675324,7.0,6Hz width 11 channels,4,10,33,parafac
189,0.5064935064935064,7.0,6Hz width 11 channels,4,10,33,parafac
190,0.4675324675324675,11.0,6Hz width 11 channels,8,14,33,parafac
191,0.4545454545454545,11.0,6Hz width 11 channels,8,14,33,parafac
192,0.4805194805194805,11.0,6Hz width 11 channels,8,14,33,parafac
193,0.4675324675324675,11.0,6Hz width 11 channels,8,14,33,parafac
194,0.4675324675324675,11.0,6Hz width 11 channels,8,14,33,parafac
195,0.4285714285714285,11.0,6Hz width 11 channels,8,14,33,parafac
196,0.4935064935064935,11.0,6Hz width 11 channels,8,14,33,parafac
197,0.5064935064935064,11.0,6Hz width 11 channels,8,14,33,parafac
198,0.5064935064935064,11.0,6Hz width 11 channels,8,14,33,parafac
199,0.4675324675324675,11.0,6Hz width 11 channels,8,14,33,parafac
200,0.6103896103896104,15.0,6Hz width 11 channels,12,18,33,parafac
201,0.5714285714285714,15.0,6Hz width 11 channels,12,18,33,parafac
202,0.6363636363636364,15.0,6Hz width 11 channels,12,18,33,parafac
203,0.4935064935064935,15.0,6Hz width 11 channels,12,18,33,parafac
204,0.5844155844155844,15.0,6Hz width 11 channels,12,18,33,parafac
205,0.5064935064935064,15.0,6Hz width 11 channels,12,18,33,parafac
206,0.4935064935064935,15.0,6Hz width 11 channels,12,18,33,parafac
207,0.5584415584415584,15.0,6Hz width 11 channels,12,18,33,parafac
208,0.4675324675324675,15.0,6Hz width 11 channels,12,18,33,parafac
209,0.4805194805194805,15.0,6Hz width 11 channels,12,18,33,parafac
0,0.625,4.5,1Hz width 11 channels,4,5,34,parafac
1,0.75,4.5,1Hz width 11 channels,4,5,34,parafac
2,0.375,4.5,1Hz width 11 channels,4,5,34,parafac
3,0.375,4.5,1Hz width 11 channels,4,5,34,parafac
